"ERR2103718_sorted"	"ERR2103722_sorted"	"ERR2103723_sorted"
"gene:Rv2301"	332	328	301
"gene:Rv2302"	443	400	372
"gene:Rv2303c"	113	57	64
"gene:Rv2304c"	56	33	37
"gene:Rv2305"	53	78	54
"gene:Rv2306A"	19	22	8
"gene:Rv2306B"	7	10	10
"gene:Rv2307c"	81	95	74
"gene:Rv2307A"	15	18	13
"gene:Rv2307B"	19	43	27
"gene:Rv2307D"	12	26	41
"gene:Rv2308"	36	46	42
"gene:Rv2309c"	129	211	237
"gene:Rv2309A"	4	6	9
"gene:Rv2310"	2	2	0
"gene:Rv2311"	20	32	26
"gene:Rv2312"	38	50	33
"gene:Rv2313c"	647	554	487
"gene:Rv2314c"	365	453	306
"gene:Rv2315c"	331	416	289
"gene:Rv2316"	12	15	10
"gene:Rv2317"	6	9	5
"gene:Rv2318"	44	65	56
"gene:Rv2319c"	34	56	79
"gene:Rv2320c"	52	86	105
"gene:Rv2321c"	20	40	29
"gene:Rv2322c"	31	39	78
"gene:Rv2323c"	42	80	88
"gene:Rv2324"	31	58	51
"gene:Rv2325c"	305	388	255
"gene:Rv2326c"	775	905	672
"gene:Rv2327"	127	246	156
"gene:Rv2328"	115	161	137
"gene:Rv2329c"	1419	2512	3827
"gene:Rv2330c"	22	53	49
"gene:Rv2331"	56	86	63
"gene:Rv2331A"	35	53	43
"gene:Rv2332"	138	234	202
"gene:Rv2333c"	748	382	335
"gene:Rv2334"	367	888	570
"gene:Rv2335"	106	207	164
"gene:Rv2336"	742	762	534
"gene:Rv2337c"	408	427	382
"gene:Rv2338c"	785	765	722
"gene:Rv2339"	927	1458	1152
"gene:Rv2340c"	323	229	220
"gene:Rv2341"	10	13	14
"gene:Rv2342"	181	168	169
"gene:Rv2343c"	659	703	564
"gene:Rv2344c"	247	261	215
"gene:Rv2345"	259	299	265
"gene:Rv2346c"	6280	3969	4572
"gene:Rv2347c"	6330	4013	4614
"gene:Rv2348c"	4396	2712	2818
"gene:Rv2349c"	327	674	456
"gene:Rv2350c"	355	861	550
"gene:Rv2351c"	155	268	196
"gene:Rv2352c"	241	182	194
"gene:Rv2353c"	3	1	4
"gene:Rv2354"	14	13	14
"gene:Rv2355"	28	40	36
"gene:Rv2356c"	775	1268	842
"gene:Rv2357c"	318	433	330
"gene:Rv2358"	352	410	281
"gene:Rv2359"	327	283	190
"gene:Rv2360c"	81	148	123
"gene:Rv2361c"	284	384	260
"gene:Rv2362c"	131	174	118
"gene:Rv2363"	79	96	110
"gene:Rv2364c"	361	555	361
"gene:Rv2365c"	17	29	22
"gene:Rv2366c"	341	597	390
"gene:Rv2367c"	240	434	314
"gene:Rv2368c"	817	1122	737
"gene:Rv2369c"	5	4	3
"gene:Rv2370c"	63	73	51
"gene:Rv2371"	9	9	6
"gene:Rv2372c"	130	155	121
"gene:Rv2373c"	436	604	454
"gene:Rv2374c"	779	1005	723
"gene:Rv2375"	220	179	183
"gene:Rv2376c"	1334	1468	1245
"gene:Rv2377c"	33	47	32
"gene:Rv2378c"	82	115	88
"gene:Rv2379c"	213	272	172
"gene:Rv2380c"	258	329	235
"gene:Rv2381c"	104	94	79
"gene:Rv2382c"	28	36	21
"gene:Rv2383c"	92	70	61
"gene:Rv2384"	15	17	15
"gene:Rv2385"	32	52	33
"gene:Rv2386c"	36	48	16
"gene:Rv2387"	230	378	364
"gene:Rv2388c"	247	317	235
"gene:Rv2389c"	88	115	102
"gene:Rv2390c"	56	69	44
"gene:Rv2391"	3096	3812	2673
"gene:Rv2392"	787	863	611
"gene:Rv2393"	426	500	329
"gene:Rv2394"	729	815	720
"gene:Rv2395"	596	743	544
"gene:Rv2395A"	5947	3542	3561
"gene:Rv2395B"	2438	1209	1235
"gene:Rv2396"	2463	1210	1289
"gene:Rv2397c"	124	190	140
"gene:Rv2398c"	122	180	132
"gene:Rv2399c"	82	135	66
"gene:Rv2400c"	98	197	173
"gene:Rv2401"	23	16	8
"gene:Rv2401A"	40	41	49
"gene:Rv2402"	464	520	454
"gene:Rv2403c"	149	237	160
"gene:Rv2404c"	285	397	331
"gene:Rv2405"	555	441	333
"gene:Rv2406c"	898	677	622
"gene:Rv2407"	95	74	67
"gene:Rv2408"	9	9	3
"gene:Rv2409c"	299	362	455
"gene:Rv2410c"	300	290	457
"gene:Rv2411c"	526	558	896
"gene:Rv2412"	476	569	478
"gene:Rv2413c"	103	125	80
"gene:Rv2414c"	190	159	140
"gene:Rv2415c"	23	15	19
"gene:Rv2416c"	138	143	100
"gene:Rv2417c"	113	159	135
"gene:Rv2418c"	138	192	144
"gene:Rv2419c"	170	183	152
"gene:Rv2420c"	72	112	74
"gene:Rv2421c"	137	176	129
"gene:Rv2422"	0	0	0
"gene:Rv2423"	159	160	138
"gene:Rv2424c"	42	58	59
"gene:Rv2425c"	326	348	310
"gene:Rv2426c"	253	335	233
"gene:Rv2427c"	332	429	330
"gene:Rv2428"	102	187	151
"gene:Rv2429"	40	126	96
"gene:Rv2430c"	1472	2257	1961
"gene:Rv2431c"	548	883	806
"gene:Rv2432c"	167	302	304
"gene:Rv2433c"	14	12	13
"gene:Rv2434c"	126	197	161
"gene:Rv2435c"	302	409	364
"gene:Rv2436"	37	93	39
"gene:Rv2437"	5	26	9
"gene:Rv2438c"	719	938	676
"gene:Rv2438A"	2	0	0
"gene:Rv2439c"	95	81	65
"gene:Rv2440c"	336	388	291
"gene:Rv2441c"	423	532	388
"gene:Rv2442c"	463	594	511
"gene:Rv2443"	170	238	173
"gene:Rv2444c"	3122	3482	2565
"gene:Rv2445c"	350	400	346
"gene:Rv2446c"	72	92	58
"gene:Rv2447c"	244	358	264
"gene:Rv2448c"	563	819	599
"gene:Rv2449c"	233	277	191
"gene:Rv2450c"	0	22	11
"gene:Rv2451"	4	7	1
"gene:Rv2452c"	20	58	61
"gene:Rv2453c"	106	153	120
"gene:Rv2454c"	781	1022	762
"gene:Rv2455c"	1800	1879	1433
"gene:Rv2456c"	374	423	357
"gene:Rv2457c"	8638	8235	7110
"gene:Rv2458"	59	58	40
"gene:Rv2459"	1871	1213	1171
"gene:Rv2460c"	1288	1310	1113
"gene:Rv2461c"	987	1151	859
"gene:Rv2462c"	1093	1643	1090
"gene:Rv2463"	554	863	638
"gene:Rv2464c"	126	157	106
"gene:Rv2465c"	119	121	79
"gene:Rv2466c"	182	139	173
"gene:Rv2467"	687	857	650
"gene:Rv2468c"	364	387	342
"gene:Rv2468A"	179	264	190
"gene:Rv2469c"	168	178	245
"gene:Rv2470"	166	245	158
"gene:Rv2471"	150	330	229
"gene:Rv2472"	227	182	155
"gene:Rv2473"	112	143	135
"gene:Rv2474c"	257	281	181
"gene:Rv2475c"	421	423	305
"gene:Rv2476c"	3741	3842	2727
"gene:Rv2477c"	1344	1687	1187
"gene:Rv2478c"	30	59	47
"gene:Rv2479c"	24	32	29
"gene:Rv2480c"	13	11	7
"gene:Rv2481c"	20	26	20
"gene:Rv2482c"	1948	1399	1084
"gene:Rv2483c"	1340	835	775
"gene:Rv2484c"	1437	875	835
"gene:Rv2485c"	579	447	374
"gene:Rv2486"	89	110	95
"gene:Rv2487c"	28	19	22
"gene:Rv2488c"	240	248	261
"gene:Rv2489c"	8	13	12
"gene:Rv2490c"	17	26	11
"gene:Rv2491"	9	16	17
"gene:Rv2492"	22	31	29
"gene:Rv2493"	58	140	99
"gene:Rv2494"	85	228	157
"gene:Rv2495c"	680	909	612
"gene:Rv2496c"	515	634	425
"gene:Rv2497c"	813	990	666
"gene:Rv2498c"	203	329	222
"gene:Rv2499c"	219	291	193
"gene:Rv2500c"	895	1112	925
"gene:Rv2501c"	384	555	433
"gene:Rv2502c"	357	690	449
"gene:Rv2503c"	232	418	271
"gene:Rv2504c"	300	491	353
"gene:Rv2505c"	158	218	157
"gene:Rv2506"	71	139	83
"gene:Rv2507"	892	805	676
"gene:Rv2508c"	108	126	87
"gene:Rv2509"	435	541	372
"gene:Rv2510c"	290	299	292
"gene:Rv2511"	174	145	96
"gene:Rv2512c"	8	29	23
"gene:Rv2513"	194	364	255
"gene:Rv2514c"	14	27	21
"gene:Rv2515c"	32	49	34
"gene:Rv2516c"	221	317	211
"gene:Rv2517c"	134	169	147
"gene:Rv2518c"	320	432	340
"gene:Rv2519"	605	830	550
"gene:Rv2520c"	48	84	49
"gene:Rv2521"	267	329	277
"gene:Rv2522c"	193	214	149
"gene:Rv2523c"	185	209	167
"gene:Rv2524c"	2357	2177	1720
"gene:Rv2525c"	103	366	220
"gene:Rv2526"	2	7	6
"gene:Rv2527"	50	100	50
"gene:Rv2528c"	21	35	19
"gene:Rv2529"	21	29	34
"gene:Rv2530c"	77	122	81
"gene:Rv2530A"	69	103	93
"gene:Rv2531c"	995	1046	818
"gene:Rv2532c"	94	117	117
"gene:Rv2533c"	170	184	130
"gene:Rv2534c"	566	525	477
"gene:Rv2535c"	392	400	301
"gene:Rv2536"	432	527	432
"gene:Rv2537c"	97	124	82
"gene:Rv2538c"	156	183	154
"gene:Rv2539c"	41	62	48
"gene:Rv2540c"	108	164	110
"gene:Rv2541"	4	0	3
"gene:Rv2542"	88	110	100
"gene:Rv2543"	9	27	21
"gene:Rv2544"	14	38	20
"gene:Rv2545"	1	14	15
"gene:Rv2546"	3	8	4
"gene:Rv2547"	27	83	50
"gene:Rv2548"	13	41	25
"gene:Rv2548A"	438	483	423
"gene:Rv2549c"	17	42	35
"gene:Rv2550c"	18	27	27
"gene:Rv2551c"	30	43	39
"gene:Rv2552c"	120	207	118
"gene:Rv2553c"	749	990	745
"gene:Rv2554c"	54	79	67
"gene:Rv2555c"	2044	2726	2184
"gene:Rv2556c"	320	370	304
"gene:Rv2557"	1629	661	592
"gene:Rv2558"	1516	618	652
"gene:Rv2559c"	50	74	47
"gene:Rv2560"	137	210	159
"gene:Rv2561"	63	182	108
"gene:Rv2562"	105	137	91
"gene:Rv2563"	163	279	195
"gene:Rv2564"	211	316	217
"gene:Rv2565"	780	721	601
"gene:Rv2566"	200	262	286
"gene:Rv2567"	638	939	759
"gene:Rv2568c"	144	153	132
"gene:Rv2569c"	88	112	102
"gene:Rv2570"	19	30	19
"gene:Rv2571c"	124	160	115
"gene:Rv2572c"	330	392	261
"gene:Rv2573"	8	21	8
"gene:Rv2574"	128	193	147
"gene:Rv2575"	183	243	170
"gene:Rv2576c"	730	932	660
"gene:Rv2577"	51	76	124
"gene:Rv2578c"	46	83	53
"gene:Rv2579"	179	196	156
"gene:Rv2580c"	297	427	283
"gene:Rv2581c"	206	306	189
"gene:Rv2582"	234	345	243
"gene:Rv2583c"	2698	1952	1572
"gene:Rv2584c"	1241	752	702
"gene:Rv2585c"	655	728	665
"gene:Rv2586c"	844	1104	801
"gene:Rv2587c"	1306	1516	1127
"gene:Rv2588c"	480	540	442
"gene:Rv2589"	267	365	300
"gene:Rv2590"	2808	2991	3490
"gene:Rv2591"	432	424	474
"gene:Rv2592c"	51	164	76
"gene:Rv2593c"	27	62	30
"gene:Rv2594c"	66	247	134
"gene:Rv2595"	91	153	113
"gene:Rv2596"	46	100	70
"gene:Rv2597"	341	276	246
"gene:Rv2598"	48	55	63
"gene:Rv2599"	197	159	141
"gene:Rv2600"	565	440	435
"gene:Rv2601"	105	139	110
"gene:Rv2601A"	66	115	93
"gene:Rv2602"	71	166	106
"gene:Rv2603c"	593	913	631
"gene:Rv2604c"	91	146	79
"gene:Rv2605c"	300	424	303
"gene:Rv2606c"	400	586	355
"gene:Rv2607"	29	81	46
"gene:Rv2608"	407	275	251
"gene:Rv2609c"	272	301	224
"gene:Rv2610c"	319	430	289
"gene:Rv2611c"	141	251	178
"gene:Rv2612c"	128	134	132
"gene:Rv2613c"	173	209	147
"gene:Rv2614c"	602	724	475
"gene:Rv2614A"	1	1	1
"gene:Rv2615c"	106	145	93
"gene:Rv2616"	24	32	22
"gene:Rv2617c"	119	183	111
"gene:Rv2618"	14	36	10
"gene:Rv2619c"	80	102	72
"gene:Rv2620c"	60	55	39
"gene:Rv2621c"	65	80	52
"gene:Rv2622"	17	24	14
"gene:Rv2623"	2939	3073	5395
"gene:Rv2624c"	135	498	852
"gene:Rv2625c"	288	1002	1608
"gene:Rv2626c"	1328	2726	4577
"gene:Rv2627c"	4863	2217	4641
"gene:Rv2628"	1295	519	1350
"gene:Rv2629"	1725	2600	3714
"gene:Rv2630"	176	456	523
"gene:Rv2631"	186	449	519
"gene:Rv2632c"	1575	757	850
"gene:Rv2633c"	2062	1009	1034
"gene:Rv2634c"	96	110	71
"gene:Rv2635"	1	3	1
"gene:Rv2636"	122	91	74
"gene:Rv2637"	90	124	81
"gene:Rv2638"	192	181	161
"gene:Rv2639c"	109	84	108
"gene:Rv2640c"	49	44	45
"gene:Rv2641"	362	470	574
"gene:Rv2642"	44	99	82
"gene:Rv2643"	80	178	119
"gene:Rv2644c"	5	16	8
"gene:Rv2645"	6	29	13
"gene:Rv2646"	22	44	42
"gene:Rv2647"	53	44	47
"gene:Rv2648"	13	22	13
"gene:Rv2649"	20	45	35
"gene:Rv2650c"	50	66	33
"gene:Rv2651c"	23	42	24
"gene:Rv2652c"	20	25	13
"gene:Rv2653c"	7	4	4
"gene:Rv2654c"	0	0	0
"gene:Rv2655c"	15	16	11
"gene:Rv2656c"	2	2	0
"gene:Rv2657c"	142	110	114
"gene:Rv2658c"	42	50	33
"gene:Rv2659c"	33	56	36
"gene:Rv2660c"	2	0	2
"gene:Rv2661c"	42	47	47
"gene:Rv2662"	9	11	13
"gene:Rv2663"	73	72	65
"gene:Rv2664"	66	65	54
"gene:Rv2665"	77	158	133
"gene:Rv2666"	6	20	15
"gene:Rv2667"	15	12	7
"gene:Rv2668"	87	58	67
"gene:Rv2669"	57	79	46
"gene:Rv2670c"	32	46	27
"gene:Rv2671"	41	71	52
"gene:Rv2672"	358	379	264
"gene:Rv2673"	194	256	240
"gene:Rv2674"	386	423	336
"gene:Rv2675c"	226	261	196
"gene:Rv2676c"	114	156	123
"gene:Rv2677c"	100	135	97
"gene:Rv2678c"	182	258	178
"gene:Rv2679"	103	156	97
"gene:Rv2680"	150	320	212
"gene:Rv2681"	287	441	272
"gene:Rv2682c"	947	1220	1019
"gene:Rv2683"	161	244	195
"gene:Rv2684"	270	503	319
"gene:Rv2685"	401	545	400
"gene:Rv2686c"	171	170	133
"gene:Rv2687c"	100	124	74
"gene:Rv2688c"	180	234	193
"gene:Rv2689c"	138	135	117
"gene:Rv2690c"	486	360	333
"gene:Rv2691"	299	311	206
"gene:Rv2692"	467	457	315
"gene:Rv2693c"	284	244	183
"gene:Rv2694c"	490	419	337
"gene:Rv2695"	30	18	25
"gene:Rv2696c"	317	426	343
"gene:Rv2697c"	110	209	188
"gene:Rv2698"	83	94	58
"gene:Rv2699c"	466	384	358
"gene:Rv2700"	180	246	190
"gene:Rv2701c"	49	72	57
"gene:Rv2702"	523	401	281
"gene:Rv2703"	1333	2041	1621
"gene:Rv2704"	94	118	103
"gene:Rv2705c"	61	55	64
"gene:Rv2706c"	7	9	7
"gene:Rv2707"	669	941	842
"gene:Rv2708c"	572	517	410
"gene:Rv2709"	271	280	271
"gene:Rv2710"	1660	2436	1625
"gene:Rv2711"	840	1061	782
"gene:Rv2712c"	89	85	77
"gene:Rv2713"	651	591	652
"gene:Rv2714"	332	441	539
"gene:Rv2715"	962	1188	1312
"gene:Rv2716"	491	608	506
"gene:Rv2717c"	72	100	87
"gene:Rv2718c"	491	406	301
"gene:Rv2719c"	24	73	49
"gene:Rv2720"	567	1499	928
"gene:Rv2721c"	1132	1653	1328
"gene:Rv2722"	10	21	19
"gene:Rv2723"	318	346	320
"gene:Rv2724c"	730	1034	669
"gene:Rv2725c"	772	815	672
"gene:Rv2726c"	218	315	244
"gene:Rv2727c"	56	70	66
"gene:Rv2728c"	22	33	28
"gene:Rv2729c"	136	186	157
"gene:Rv2730"	18	32	42
"gene:Rv2731"	216	237	188
"gene:Rv2732c"	120	138	121
"gene:Rv2733c"	193	312	207
"gene:Rv2734"	84	135	109
"gene:Rv2735c"	125	219	145
"gene:Rv2736c"	63	102	79
"gene:Rv2737c"	593	1341	899
"gene:Rv2737A"	1	3	4
"gene:Rv2738c"	67	72	70
"gene:Rv2739c"	75	90	67
"gene:Rv2740"	279	197	172
"gene:Rv2741"	205	222	188
"gene:Rv2742c"	36	60	54
"gene:Rv2743c"	206	225	174
"gene:Rv2744c"	1218	1346	1091
"gene:Rv2745c"	233	327	245
"gene:Rv2746c"	73	162	118
"gene:Rv2747"	38	87	51
"gene:Rv2748c"	414	1157	636
"gene:Rv2749"	101	115	64
"gene:Rv2750"	175	221	165
"gene:Rv2751"	329	312	274
"gene:Rv2752c"	1008	1105	864
"gene:Rv2753c"	625	800	598
"gene:Rv2754c"	34	51	33
"gene:Rv2755c"	33	63	31
"gene:Rv2756c"	181	287	206
"gene:Rv2757c"	31	85	48
"gene:Rv2758c"	17	37	30
"gene:Rv2759c"	23	43	41
"gene:Rv2760c"	7	14	10
"gene:Rv2761c"	289	312	245
"gene:Rv2762c"	67	71	64
"gene:Rv2763c"	156	218	156
"gene:Rv2764c"	659	658	578
"gene:Rv2765"	50	49	38
"gene:Rv2766c"	104	143	122
"gene:Rv2767c"	19	17	35
"gene:Rv2768c"	54	68	118
"gene:Rv2769c"	24	40	66
"gene:Rv2770c"	237	239	199
"gene:Rv2771c"	281	248	186
"gene:Rv2772c"	141	113	108
"gene:Rv2773c"	601	546	473
"gene:Rv2774c"	23	20	20
"gene:Rv2775"	281	348	283
"gene:Rv2776c"	158	352	213
"gene:Rv2777c"	426	1099	622
"gene:Rv2778c"	632	791	580
"gene:Rv2779c"	86	161	149
"gene:Rv2780"	626	891	838
"gene:Rv2781c"	386	383	239
"gene:Rv2782c"	306	529	321
"gene:Rv2783c"	1774	2875	1963
"gene:Rv2784c"	166	320	192
"gene:Rv2785c"	1341	1516	1353
"gene:Rv2786c"	256	315	231
"gene:Rv2787"	80	105	95
"gene:Rv2788"	147	167	157
"gene:Rv2789c"	541	758	447
"gene:Rv2790c"	447	599	485
"gene:Rv2791c"	1524	2171	2462
"gene:Rv2792c"	241	366	232
"gene:Rv2793c"	139	208	179
"gene:Rv2794c"	184	299	193
"gene:Rv2795c"	298	362	282
"gene:Rv2796c"	76	85	77
"gene:Rv2797c"	62	102	72
"gene:Rv2798c"	112	120	101
"gene:Rv2799"	340	225	190
"gene:Rv2800"	213	187	131
"gene:Rv2801c"	17	40	21
"gene:Rv2801A"	12	25	22
"gene:Rv2802c"	33	43	39
"gene:Rv2803"	43	35	41
"gene:Rv2804c"	1	2	0
"gene:Rv2805"	35	66	43
"gene:Rv2806"	16	24	18
"gene:Rv2807"	14	23	19
"gene:Rv2808"	87	127	130
"gene:Rv2809"	173	325	222
"gene:Rv2810c"	1	0	0
"gene:Rv2811"	1	9	6
"gene:Rv2812"	0	2	4
"gene:Rv2813"	0	2	1
"gene:Rv2814c"	23	32	33
"gene:Rv2815c"	16	11	10
"gene:Rv2816c"	35	65	44
"gene:Rv2817c"	53	94	70
"gene:Rv2818c"	142	235	145
"gene:Rv2819c"	131	266	178
"gene:Rv2820c"	106	195	123
"gene:Rv2821c"	97	210	125
"gene:Rv2822c"	64	138	84
"gene:Rv2823c"	171	318	215
"gene:Rv2824c"	81	156	90
"gene:Rv2825c"	115	118	106
"gene:Rv2826c"	50	99	64
"gene:Rv2827c"	65	97	81
"gene:Rv2828c"	33	26	18
"gene:Rv2828A"	7	7	10
"gene:Rv2829c"	61	79	70
"gene:Rv2830c"	54	78	50
"gene:Rv2831"	29	53	35
"gene:Rv2832c"	43	43	48
"gene:Rv2833c"	47	60	49
"gene:Rv2834c"	39	56	42
"gene:Rv2835c"	64	59	28
"gene:Rv2836c"	210	286	225
"gene:Rv2837c"	714	651	493
"gene:Rv2838c"	349	469	331
"gene:Rv2839c"	1587	2102	1596
"gene:Rv2840c"	857	1035	844
"gene:Rv2841c"	421	486	341
"gene:Rv2842c"	387	533	394
"gene:Rv2843"	24	62	53
"gene:Rv2844"	81	167	112
"gene:Rv2845c"	259	435	314
"gene:Rv2846c"	3035	3478	2352
"gene:Rv2847c"	201	192	157
"gene:Rv2848c"	223	234	178
"gene:Rv2849c"	237	304	213
"gene:Rv2850c"	308	352	285
"gene:Rv2851c"	257	312	260
"gene:Rv2852c"	790	897	655
"gene:Rv2853"	148	111	100
"gene:Rv2854"	148	116	116
"gene:Rv2855"	306	315	282
"gene:Rv2856"	177	290	241
"gene:Rv2857c"	239	358	235
"gene:Rv2858c"	241	378	261
"gene:Rv2859c"	91	132	101
"gene:Rv2860c"	266	447	289
"gene:Rv2861c"	329	874	526
"gene:Rv2862c"	118	93	89
"gene:Rv2862A"	0	1	0
"gene:Rv2863"	3	1	0
"gene:Rv2864c"	99	303	190
"gene:Rv2865"	63	97	53
"gene:Rv2866"	10	15	6
"gene:Rv2867c"	1128	1035	1009
"gene:Rv2868c"	1417	1565	1238
"gene:Rv2869c"	497	475	375
"gene:Rv2870c"	175	208	137
"gene:Rv2871"	37	54	42
"gene:Rv2872"	31	48	37
"gene:Rv2873"	34	109	62
"gene:Rv2874"	20	37	20
"gene:Rv2875"	18	23	23
"gene:Rv2876"	248	317	255
"gene:Rv2877c"	198	171	125
"gene:Rv2878c"	435	358	324
"gene:Rv2879c"	404	461	455
"gene:Rv2880c"	148	192	145
"gene:Rv2881c"	939	933	722
"gene:Rv2882c"	868	1105	862
"gene:Rv2883c"	804	1100	875
"gene:Rv2884"	1599	1092	1111
"gene:Rv2885c"	69	189	103
"gene:Rv2886c"	28	79	49
"gene:Rv2887"	38	71	52
"gene:Rv2888c"	497	635	463
"gene:Rv2889c"	283	428	301
"gene:Rv2890c"	526	725	527
"gene:Rv2891"	2	5	1
"gene:Rv2892c"	36	27	44
"gene:Rv2893"	3	11	2
"gene:Rv2894c"	54	125	81
"gene:Rv2895c"	270	289	213
"gene:Rv2896c"	49	80	51
"gene:Rv2897c"	21	35	33
"gene:Rv2898c"	203	200	149
"gene:Rv2899c"	242	296	237
"gene:Rv2900c"	1081	1095	937
"gene:Rv2901c"	967	1141	895
"gene:Rv2902c"	520	689	577
"gene:Rv2903c"	1369	1912	1469
"gene:Rv2904c"	730	982	767
"gene:Rv2905"	681	1455	1191
"gene:Rv2906c"	92	97	81
"gene:Rv2907c"	99	116	71
"gene:Rv2908c"	121	146	101
"gene:Rv2909c"	408	523	374
"gene:Rv2910c"	48	36	27
"gene:Rv2911"	56	93	66
"gene:Rv2912c"	60	62	79
"gene:Rv2913c"	144	222	286
"gene:Rv2914c"	403	393	550
"gene:Rv2915c"	136	131	130
"gene:Rv2916c"	470	553	445
"gene:Rv2917"	46	95	56
"gene:Rv2918c"	455	519	425
"gene:Rv2919c"	460	611	424
"gene:Rv2920c"	242	304	228
"gene:Rv2921c"	295	307	276
"gene:Rv2922c"	683	762	590
"gene:Rv2922A"	17	19	11
"gene:Rv2923c"	49	74	37
"gene:Rv2924c"	49	84	54
"gene:Rv2925c"	556	643	481
"gene:Rv2926c"	323	450	323
"gene:Rv2927c"	607	1225	765
"gene:Rv2928"	301	577	412
"gene:Rv2929"	102	194	155
"gene:Rv2930"	1207	2395	1790
"gene:Rv2931"	1713	3249	2235
"gene:Rv2932"	770	1363	941
"gene:Rv2933"	1401	2399	1663
"gene:Rv2934"	799	1245	924
"gene:Rv2935"	1422	2419	1641
"gene:Rv2936"	607	1012	691
"gene:Rv2937"	322	570	362
"gene:Rv2938"	290	568	371
"gene:Rv2939"	365	852	553
"gene:Rv2940c"	10224	8574	7061
"gene:Rv2941"	2731	3685	2609
"gene:Rv2942"	1435	2375	1711
"gene:Rv2943"	51	85	58
"gene:Rv2943A"	14	11	23
"gene:Rv2944"	46	60	42
"gene:Rv2945c"	903	1271	850
"gene:Rv2946c"	3024	2896	2119
"gene:Rv2947c"	987	907	662
"gene:Rv2948c"	4047	3984	3110
"gene:Rv2949c"	2960	3346	2607
"gene:Rv2950c"	5462	7713	6137
"gene:Rv2951c"	1012	1226	940
"gene:Rv2952"	468	995	686
"gene:Rv2953"	423	794	590
"gene:Rv2954c"	782	918	741
"gene:Rv2955c"	159	199	165
"gene:Rv2956"	60	163	145
"gene:Rv2957"	43	142	88
"gene:Rv2958c"	290	403	287
"gene:Rv2959c"	566	794	702
"gene:Rv2960c"	137	183	149
"gene:Rv2961"	15	10	24
"gene:Rv2962c"	137	202	166
"gene:Rv2963"	209	181	243
"gene:Rv2964"	116	120	88
"gene:Rv2965c"	194	228	168
"gene:Rv2966c"	91	129	87
"gene:Rv2967c"	1368	1182	906
"gene:Rv2968c"	441	353	277
"gene:Rv2969c"	984	959	688
"gene:Rv2970c"	656	664	487
"gene:Rv2970A"	136	230	171
"gene:Rv2971"	390	654	474
"gene:Rv2972c"	38	50	41
"gene:Rv2973c"	99	179	120
"gene:Rv2974c"	27	62	33
"gene:Rv2975c"	85	78	78
"gene:Rv2976c"	117	158	118
"gene:Rv2977c"	96	104	99
"gene:Rv2978c"	230	330	225
"gene:Rv2979c"	175	219	152
"gene:Rv2980"	15	21	22
"gene:Rv2981c"	209	300	198
"gene:Rv2982c"	189	223	173
"gene:Rv2983"	30	44	27
"gene:Rv2984"	655	1036	708
"gene:Rv2985"	136	204	158
"gene:Rv2986c"	966	2222	1468
"gene:Rv2987c"	204	528	335
"gene:Rv2988c"	299	814	508
"gene:Rv2989"	54	241	131
"gene:Rv2990c"	44	100	74
"gene:Rv2991"	60	75	65
"gene:Rv2992c"	466	666	480
"gene:Rv2993c"	457	710	429
"gene:Rv2994"	343	297	239
"gene:Rv2995c"	358	402	302
"gene:Rv2996c"	304	370	345
"gene:Rv2997"	30	32	24
"gene:Rv2998"	22	56	28
"gene:Rv2998A"	2	12	2
"gene:Rv2999"	30	80	62
"gene:Rv3000"	9	18	17
"gene:Rv3001c"	865	908	707
"gene:Rv3002c"	336	382	298
"gene:Rv3003c"	606	800	597
"gene:Rv3004"	37	58	47
"gene:Rv3005c"	613	1082	817
"gene:Rv3006"	860	1071	788
"gene:Rv3007c"	175	131	128
"gene:Rv3008"	90	177	102
"gene:Rv3009c"	522	787	623
"gene:Rv3010c"	405	426	361
"gene:Rv3011c"	58	94	62
"gene:Rv3012c"	22	35	18
"gene:Rv3013"	32	27	72
"gene:Rv3014c"	191	212	169
"gene:Rv3015c"	58	52	40
"gene:Rv3016"	242	182	168
"gene:Rv3017c"	34	37	37
"gene:Rv3018c"	26	27	18
"gene:Rv3018A"	9	5	3
"gene:Rv3019c"	14	13	12
"gene:Rv3020c"	22	21	14
"gene:Rv3022A"	0	3	4
"gene:Rv3023c"	9	18	24
"gene:Rv3024c"	240	275	202
"gene:Rv3025c"	467	494	393
"gene:Rv3026c"	12	28	13
"gene:Rv3027c"	59	91	63
"gene:Rv3028c"	454	705	512
"gene:Rv3029c"	816	1382	916
"gene:Rv3030"	190	275	159
"gene:Rv3031"	133	218	156
"gene:Rv3032"	96	169	110
"gene:Rv3032A"	41	83	57
"gene:Rv3033"	144	169	138
"gene:Rv3034c"	379	431	376
"gene:Rv3035"	95	159	110
"gene:Rv3036c"	176	200	183
"gene:Rv3037c"	90	129	98
"gene:Rv3038c"	431	548	466
"gene:Rv3039c"	107	116	111
"gene:Rv3040c"	116	91	98
"gene:Rv3041c"	191	212	164
"gene:Rv3042c"	629	770	520
"gene:Rv3043c"	2011	1938	1408
"gene:Rv3044"	498	520	408
"gene:Rv3045"	886	1086	875
"gene:Rv3046c"	161	146	153
"gene:Rv3047c"	49	92	62
"gene:Rv3048c"	566	874	642
"gene:Rv3049c"	2159	2418	1872
"gene:Rv3050c"	1095	1606	1162
"gene:Rv3051c"	10682	10688	8369
"gene:Rv3052c"	1596	1676	1270
"gene:Rv3053c"	2664	2451	2314
